customer_id,tenure_months,monthly_charges,total_charges,support_tickets_90d,usage_drop_pct,late_payments_12m,satisfaction_score,contract_type,payment_method,internet_service,tech_support,senior_citizen,dependents,autopay,churn
CUST-03793,19,48.97,474.92,2,-7.0,0,6.2,Two year,Bank transfer,Fiber optic,Yes,0,1,0,0
CUST-03794,48,63.14,3066.91,3,-19.8,2,9.2,Month-to-month,Electronic check,DSL,No,1,0,0,0
CUST-03795,65,109.8,7061.97,3,23.9,0,3.8,Two year,Credit card,DSL,Yes,1,0,1,0
CUST-03796,20,77.07,1197.58,1,-3.7,0,7.4,One year,Credit card,DSL,No,0,1,1,0
CUST-03797,50,64.43,3237.13,0,15.0,2,9.0,Month-to-month,Mailed check,DSL,Yes,0,0,0,0
CUST-03798,5,112.34,487.96,1,37.1,0,8.1,Two year,Electronic check,Fiber optic,No,0,1,0,1
CUST-03799,1,121.43,20.0,1,-14.0,0,3.3,Month-to-month,Electronic check,Fiber optic,Yes,1,0,0,1
CUST-03800,4,113.15,20.0,0,7.3,0,4.7,One year,Electronic check,None,Yes,0,0,1,0
CUST-03801,67,54.11,3796.06,3,31.7,0,6.9,Month-to-month,Bank transfer,Fiber optic,No,0,0,0,0
CUST-03802,42,64.13,2385.2,0,18.9,0,8.0,Month-to-month,Mailed check,None,No,0,0,1,0
CUST-03803,58,128.78,7485.06,0,5.1,1,8.0,One year,Credit card,Fiber optic,No,1,0,0,1
CUST-03804,2,84.75,20.0,1,46.2,1,7.1,One year,Mailed check,Fiber optic,Yes,1,1,1,1
CUST-03805,2,70.51,43.84,1,6.5,0,8.4,Two year,Mailed check,DSL,No,0,1,1,0
CUST-03806,62,98.11,6370.89,3,14.3,0,7.9,One year,Bank transfer,Fiber optic,No,0,1,1,0
CUST-03807,8,106.2,982.5,0,34.4,0,6.9,Month-to-month,Bank transfer,None,No,0,0,1,0
CUST-03808,12,62.0,1026.51,2,23.7,1,8.1,Two year,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-03809,38,84.14,3279.92,1,29.1,2,5.9,Two year,Credit card,Fiber optic,No,0,0,0,0
CUST-03810,44,103.94,4672.4,2,-6.4,0,8.2,Two year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-03811,17,45.51,328.39,1,27.7,0,5.6,Two year,Electronic check,Fiber optic,No,0,0,0,0
CUST-03812,33,78.35,2506.17,2,10.7,0,8.0,One year,Mailed check,DSL,Yes,0,1,1,0
CUST-03813,49,46.8,2236.97,1,-3.9,0,7.9,One year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-03814,32,50.46,1920.64,0,11.6,2,6.6,One year,Mailed check,DSL,No,0,0,0,0
CUST-03815,28,62.23,1615.88,2,11.0,0,8.2,Month-to-month,Electronic check,Fiber optic,No,0,1,1,0
CUST-03816,6,91.36,614.37,2,37.9,2,9.9,Two year,Credit card,DSL,No,0,0,0,0
CUST-03817,33,68.98,2332.78,3,14.1,0,5.3,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-03818,58,59.84,3760.14,3,-4.5,0,8.8,Month-to-month,Electronic check,None,Yes,0,1,1,0
CUST-03819,46,79.44,3620.8,3,-8.2,1,9.1,Month-to-month,Electronic check,Fiber optic,No,1,0,0,0
CUST-03820,65,45.89,3189.8,3,7.2,1,6.7,Month-to-month,Electronic check,DSL,Yes,0,0,0,0
CUST-03821,10,90.01,473.88,1,-13.5,1,8.5,One year,Electronic check,DSL,No,0,0,1,0
CUST-03822,1,109.68,20.0,1,-3.4,0,6.6,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-03823,40,75.78,2460.36,1,4.1,0,9.4,Month-to-month,Mailed check,Fiber optic,No,1,1,0,0
CUST-03824,13,72.33,1136.79,3,1.2,0,2.2,Month-to-month,Mailed check,DSL,Yes,0,1,0,0
CUST-03825,43,88.46,3972.2,1,19.6,2,9.7,One year,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-03826,66,21.2,1623.41,2,-3.8,0,5.1,Month-to-month,Credit card,Fiber optic,No,0,1,0,0
CUST-03827,25,93.03,2156.41,2,-31.5,3,7.3,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-03828,40,164.85,6453.11,1,-19.0,0,5.6,Month-to-month,Electronic check,Fiber optic,No,0,0,0,1
CUST-03829,50,74.57,3698.24,0,7.7,1,9.8,Two year,Credit card,Fiber optic,No,0,0,1,0
CUST-03830,11,74.66,1182.18,1,-1.4,0,6.7,Month-to-month,Mailed check,Fiber optic,No,0,0,1,0
CUST-03831,65,98.82,6846.76,2,-11.8,2,6.1,Two year,Mailed check,Fiber optic,No,0,0,1,0
CUST-03832,15,124.07,2059.5,1,39.3,2,9.1,Month-to-month,Bank transfer,None,No,0,1,0,1
CUST-03833,59,105.3,6295.45,4,21.3,0,8.4,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-03834,48,20.0,1293.85,4,7.1,1,6.5,Two year,Bank transfer,Fiber optic,No,0,0,1,0
CUST-03835,11,93.78,967.62,0,11.7,0,5.3,One year,Credit card,Fiber optic,No,0,1,1,0
CUST-03836,53,150.01,7852.79,0,3.8,1,5.1,Month-to-month,Electronic check,DSL,No,0,1,0,1
CUST-03837,15,95.43,1399.19,0,-12.1,0,9.4,One year,Electronic check,DSL,No,0,1,0,0
CUST-03838,44,45.67,1764.8,1,24.5,1,7.9,Month-to-month,Mailed check,Fiber optic,No,0,1,1,0
CUST-03839,70,85.89,5968.55,2,21.6,1,7.4,Month-to-month,Electronic check,None,No,0,0,1,0
CUST-03840,69,42.14,2628.31,1,-23.6,0,8.0,Month-to-month,Mailed check,None,No,0,0,1,0
CUST-03841,63,112.52,7345.01,4,11.6,0,3.6,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-03842,36,51.24,1980.56,4,13.4,1,6.5,Month-to-month,Credit card,None,Yes,0,0,0,0
CUST-03843,41,80.08,3640.67,3,2.9,0,6.6,Month-to-month,Mailed check,DSL,No,0,0,1,0
CUST-03844,22,53.98,780.24,0,41.6,0,8.9,Two year,Electronic check,None,Yes,0,0,0,0
CUST-03845,67,62.7,4676.32,4,39.8,1,4.5,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-03846,35,119.61,3793.23,3,2.0,0,9.0,Month-to-month,Credit card,Fiber optic,No,0,1,0,0
CUST-03847,56,80.9,4230.82,2,4.4,1,10.0,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-03848,26,62.34,1465.63,2,2.6,2,4.0,Two year,Electronic check,Fiber optic,No,1,1,0,0
CUST-03849,54,45.93,2807.15,4,-1.8,0,7.1,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-03850,17,25.59,491.42,0,-6.7,0,8.0,Month-to-month,Electronic check,DSL,No,0,1,1,0
CUST-03851,53,42.96,2215.92,1,16.1,2,8.7,Two year,Electronic check,Fiber optic,No,0,0,0,0
CUST-03852,4,81.13,126.36,2,39.4,1,3.2,Month-to-month,Electronic check,None,No,1,0,0,1
CUST-03853,8,105.45,499.62,1,32.8,0,7.7,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-03854,26,62.31,1903.22,0,20.6,0,6.7,One year,Mailed check,None,Yes,1,1,0,0
CUST-03855,35,121.98,4468.96,1,-30.5,0,6.6,Month-to-month,Electronic check,DSL,Yes,0,0,1,0
CUST-03856,52,57.91,3349.43,2,-21.8,0,10.0,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-03857,26,71.34,1954.04,2,25.0,0,6.7,One year,Credit card,DSL,No,0,0,0,0
CUST-03858,2,47.77,20.0,2,33.9,0,7.9,Two year,Credit card,DSL,No,1,0,1,0
CUST-03859,24,105.74,2226.61,1,16.9,4,6.9,Two year,Bank transfer,Fiber optic,No,0,1,0,1
CUST-03860,32,136.73,4491.58,0,3.1,0,7.5,One year,Bank transfer,Fiber optic,No,0,1,1,0
CUST-03861,40,28.67,1054.37,1,29.6,0,8.1,Month-to-month,Bank transfer,DSL,No,0,0,0,0
CUST-03862,47,68.31,3070.86,1,20.1,0,8.7,One year,Mailed check,DSL,Yes,0,0,0,0
CUST-03863,18,113.41,1765.57,1,26.2,1,5.7,Two year,Mailed check,DSL,No,0,0,1,0
CUST-03864,44,37.49,1886.46,1,-21.7,2,7.4,One year,Electronic check,Fiber optic,No,0,1,0,0
CUST-03865,46,93.87,4432.07,2,13.5,2,7.4,Month-to-month,Bank transfer,None,Yes,0,0,1,0
CUST-03866,56,112.2,6408.5,0,36.4,0,4.1,Two year,Credit card,DSL,Yes,0,0,1,0
CUST-03867,38,80.19,2888.82,2,16.4,0,5.4,Two year,Credit card,DSL,No,1,0,1,0
CUST-03868,59,93.41,5555.26,3,23.2,1,8.7,Month-to-month,Electronic check,DSL,No,0,0,0,1
CUST-03869,16,127.31,1702.52,3,8.6,0,6.3,One year,Mailed check,Fiber optic,Yes,0,0,1,0
CUST-03870,52,132.56,6860.66,1,9.7,1,10.0,Two year,Credit card,DSL,Yes,0,0,1,0
CUST-03871,4,76.26,20.0,1,30.4,1,8.8,Month-to-month,Bank transfer,Fiber optic,No,1,0,1,0
CUST-03872,8,63.09,112.69,3,-2.7,1,7.9,Two year,Bank transfer,Fiber optic,Yes,1,1,0,0
CUST-03873,63,52.24,3210.54,4,-4.3,2,9.8,Month-to-month,Bank transfer,Fiber optic,No,0,1,0,0
CUST-03874,35,105.35,4281.03,3,0.3,0,8.5,Month-to-month,Credit card,None,No,0,1,0,0
CUST-03875,45,39.59,1331.36,0,8.4,3,7.4,Two year,Bank transfer,DSL,Yes,1,1,0,0
CUST-03876,44,70.93,2810.02,1,-17.8,0,4.6,Two year,Credit card,Fiber optic,No,0,0,1,0
CUST-03877,51,80.88,4179.07,2,19.7,0,8.3,Month-to-month,Mailed check,Fiber optic,No,0,0,1,0
CUST-03878,18,63.92,1592.92,0,5.4,1,9.6,Two year,Credit card,Fiber optic,Yes,0,0,1,0
CUST-03879,13,85.83,1166.33,1,21.7,0,6.0,One year,Electronic check,Fiber optic,No,0,1,1,0
CUST-03880,4,149.81,774.78,3,-25.9,2,3.8,Two year,Bank transfer,DSL,Yes,0,0,0,1
CUST-03881,63,74.6,4615.4,2,21.7,1,5.2,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-03882,17,65.81,991.11,3,29.4,0,10.0,Two year,Electronic check,Fiber optic,No,0,1,1,0
CUST-03883,42,106.43,4490.61,2,15.0,2,7.2,One year,Credit card,DSL,No,0,1,0,0
CUST-03884,33,84.71,2630.86,2,8.5,0,9.7,One year,Bank transfer,DSL,Yes,0,0,0,0
CUST-03885,12,118.3,1600.67,2,21.8,0,7.1,Month-to-month,Electronic check,Fiber optic,No,0,1,0,1
CUST-03886,30,82.61,2076.73,0,28.3,0,6.2,Month-to-month,Credit card,DSL,No,0,1,0,0
CUST-03887,6,71.04,648.74,4,16.4,0,10.0,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-03888,13,28.06,374.61,2,17.6,0,6.4,Month-to-month,Mailed check,DSL,Yes,0,1,1,0
CUST-03889,11,32.65,305.47,4,34.5,1,6.7,Two year,Credit card,DSL,Yes,1,1,0,0
CUST-03890,60,26.6,1185.25,0,20.2,2,7.9,One year,Electronic check,None,Yes,0,1,0,0
CUST-03891,41,88.62,3388.47,3,-4.8,2,6.6,One year,Mailed check,DSL,Yes,0,1,1,0
CUST-03892,67,39.86,2970.28,1,28.3,3,8.5,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-03893,32,113.16,3568.97,0,6.0,0,7.9,One year,Electronic check,DSL,Yes,0,0,1,0
CUST-03894,15,78.85,1252.35,5,8.5,1,8.0,Month-to-month,Bank transfer,Fiber optic,No,1,0,1,1
CUST-03895,44,71.16,2911.16,1,9.7,1,6.0,Two year,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-03896,67,54.37,3635.53,1,23.5,0,4.1,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-03897,39,95.42,3378.34,2,36.0,0,5.6,Month-to-month,Mailed check,DSL,No,0,0,1,1
CUST-03898,2,55.47,135.91,2,8.4,0,5.8,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-03899,22,50.41,1201.68,4,35.7,0,7.6,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,1,0
CUST-03900,67,111.27,7535.24,0,10.6,2,5.6,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-03901,38,87.93,3115.44,4,30.4,2,4.5,One year,Bank transfer,Fiber optic,Yes,1,0,0,1
CUST-03902,69,71.42,4842.47,1,11.2,0,5.0,Month-to-month,Electronic check,Fiber optic,No,0,1,0,0
CUST-03903,37,95.96,3684.82,1,0.1,2,7.8,One year,Mailed check,DSL,Yes,1,1,0,0
CUST-03904,1,78.25,25.39,1,38.8,1,8.3,Two year,Electronic check,Fiber optic,No,0,0,0,1
CUST-03905,63,88.72,5517.53,1,-1.4,1,6.2,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-03906,55,55.13,3508.02,0,-2.5,0,6.4,One year,Credit card,DSL,No,0,1,0,0
CUST-03907,52,135.97,6832.69,3,-12.1,0,8.2,Month-to-month,Credit card,None,No,0,0,0,0
CUST-03908,70,61.77,4594.0,2,28.3,1,7.4,One year,Mailed check,None,Yes,0,0,1,0
CUST-03909,15,121.57,1534.88,0,32.1,2,9.2,Month-to-month,Mailed check,Fiber optic,Yes,0,1,1,1
CUST-03910,66,72.71,4962.56,1,14.0,2,6.8,Month-to-month,Bank transfer,Fiber optic,No,0,1,0,0
CUST-03911,17,100.6,1887.24,1,-7.7,0,5.6,Month-to-month,Mailed check,None,No,0,1,1,0
CUST-03912,70,98.56,6771.61,2,7.9,1,9.1,Month-to-month,Mailed check,DSL,No,0,0,0,0
CUST-03913,14,110.11,1237.17,2,3.2,1,6.5,Month-to-month,Credit card,DSL,Yes,0,1,0,1
CUST-03914,40,54.46,1685.79,1,-8.5,0,5.7,Month-to-month,Mailed check,DSL,Yes,0,0,0,0
CUST-03915,57,108.12,6009.06,1,0.2,2,8.7,Two year,Credit card,DSL,Yes,1,0,0,0
CUST-03916,6,129.7,909.75,1,16.1,0,9.7,Month-to-month,Electronic check,DSL,No,0,0,1,1
CUST-03917,5,70.76,84.39,2,-1.7,1,7.4,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-03918,62,78.97,4920.38,3,12.7,2,5.3,Month-to-month,Electronic check,DSL,No,1,0,0,1
CUST-03919,5,63.34,20.0,0,-20.4,0,9.9,Month-to-month,Mailed check,DSL,No,1,1,1,0
CUST-03920,45,68.3,3015.03,3,34.9,1,7.8,Month-to-month,Bank transfer,None,No,0,0,0,0
CUST-03921,68,125.92,8275.8,2,1.7,0,7.5,One year,Bank transfer,None,No,1,1,1,0
CUST-03922,45,49.88,2225.1,0,21.9,1,6.4,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
CUST-03923,35,51.62,1681.43,3,11.0,0,9.1,Month-to-month,Bank transfer,None,No,0,0,1,0
CUST-03924,31,123.11,3518.82,4,14.4,1,5.1,One year,Electronic check,Fiber optic,No,0,0,1,1
CUST-03925,46,95.49,4227.82,0,-10.1,0,4.9,Month-to-month,Credit card,Fiber optic,No,0,1,1,0
CUST-03926,42,137.37,5536.0,2,-4.2,0,10.0,Two year,Electronic check,Fiber optic,No,0,1,0,1
CUST-03927,37,65.39,2090.95,2,-3.8,1,5.5,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-03928,12,81.54,1249.17,2,8.4,1,8.8,Month-to-month,Mailed check,Fiber optic,No,0,1,0,0
CUST-03929,48,59.5,2765.96,1,29.2,0,9.6,Month-to-month,Bank transfer,None,No,0,0,0,0
CUST-03930,54,82.01,3877.98,2,14.9,0,7.5,Two year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-03931,52,28.33,1317.34,1,-6.4,0,5.5,Month-to-month,Electronic check,None,No,0,1,0,0
CUST-03932,6,97.18,811.76,0,9.4,1,8.2,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,0
CUST-03933,51,87.06,4249.72,0,6.7,1,9.6,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,0,0
CUST-03934,53,76.39,4423.11,0,2.4,3,7.7,Two year,Electronic check,Fiber optic,No,0,0,1,0
CUST-03935,14,67.07,724.81,1,7.8,0,5.8,One year,Mailed check,DSL,No,0,0,0,0
CUST-03936,62,52.95,3408.75,2,20.2,1,7.7,Month-to-month,Bank transfer,None,No,0,0,0,0
CUST-03937,38,98.38,3997.6,2,-3.5,1,4.6,One year,Credit card,Fiber optic,No,0,0,0,0
CUST-03938,35,45.21,1694.9,3,2.5,1,5.3,One year,Bank transfer,Fiber optic,No,0,1,0,0
CUST-03939,53,92.33,4549.87,0,23.7,1,6.6,Month-to-month,Mailed check,DSL,No,1,0,1,0
CUST-03940,37,136.08,4799.34,1,15.5,1,7.2,Month-to-month,Credit card,DSL,No,0,0,0,1
CUST-03941,40,119.59,5076.12,1,28.5,1,4.9,Month-to-month,Credit card,Fiber optic,No,0,1,1,1
CUST-03942,23,35.86,623.63,2,31.0,0,7.5,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-03943,67,62.97,4462.91,1,-13.8,1,8.0,One year,Credit card,DSL,Yes,0,0,0,0
CUST-03944,70,89.8,6178.43,2,12.6,1,6.7,Two year,Bank transfer,Fiber optic,Yes,0,1,0,0
CUST-03945,10,76.03,795.66,2,-0.1,2,3.2,One year,Credit card,DSL,Yes,0,0,1,0
CUST-03946,53,38.82,1710.93,2,-11.2,0,7.3,Month-to-month,Mailed check,DSL,Yes,0,0,0,0
CUST-03947,2,88.79,25.51,0,-4.6,0,10.0,Month-to-month,Credit card,Fiber optic,Yes,0,1,1,0
CUST-03948,27,77.72,1879.61,1,3.2,0,7.9,Month-to-month,Bank transfer,DSL,No,0,0,1,0
CUST-03949,70,131.6,9268.4,1,3.3,0,7.1,One year,Credit card,None,No,0,1,0,0
CUST-03950,13,70.91,945.13,2,-1.7,1,6.4,One year,Credit card,Fiber optic,No,1,0,0,1
CUST-03951,28,110.7,3215.26,2,7.8,0,8.1,One year,Credit card,Fiber optic,Yes,0,1,0,1
CUST-03952,16,42.52,557.69,3,47.1,1,7.5,Two year,Mailed check,DSL,Yes,0,1,0,0
CUST-03953,53,49.22,2376.1,0,-19.6,0,8.4,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-03954,34,98.21,3384.82,3,26.2,1,5.1,One year,Bank transfer,DSL,No,0,1,1,0
CUST-03955,43,108.34,4401.22,1,7.7,1,7.3,Two year,Electronic check,None,No,0,0,1,0
CUST-03956,68,51.19,3750.53,1,1.0,2,6.3,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
CUST-03957,38,78.67,2960.83,1,-24.3,1,7.8,One year,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-03958,53,39.32,2002.43,2,20.2,2,3.6,Month-to-month,Credit card,Fiber optic,No,0,1,0,0
CUST-03959,8,72.93,698.98,2,-15.1,1,6.4,Month-to-month,Electronic check,DSL,Yes,0,0,0,0
CUST-03960,16,101.43,1603.79,4,21.2,1,8.1,Month-to-month,Credit card,Fiber optic,Yes,0,1,0,0
CUST-03961,69,65.82,4127.07,2,35.9,0,8.4,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-03962,62,71.03,4138.5,1,-12.5,2,7.0,One year,Bank transfer,None,No,0,0,1,0
CUST-03963,48,46.37,2490.19,0,26.7,1,3.2,Month-to-month,Bank transfer,Fiber optic,No,1,0,0,0
CUST-03964,28,59.85,1696.77,1,8.4,4,8.3,Month-to-month,Credit card,Fiber optic,Yes,0,0,0,0
CUST-03965,15,127.23,1488.06,1,-25.5,0,10.0,One year,Bank transfer,None,No,0,0,1,0
CUST-03966,62,80.04,5050.51,2,-11.3,1,5.6,Month-to-month,Credit card,Fiber optic,Yes,0,0,1,0
CUST-03967,57,49.94,2706.77,2,10.9,1,6.3,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-03968,18,69.19,1026.8,4,14.4,1,8.6,Two year,Credit card,DSL,No,0,1,1,0
CUST-03969,43,33.27,1144.39,1,-17.3,0,8.6,Two year,Bank transfer,DSL,Yes,0,0,1,0
CUST-03970,45,49.6,2481.98,1,8.5,1,9.1,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-03971,35,116.09,3571.78,3,21.2,0,8.9,Two year,Credit card,None,Yes,0,1,0,0
CUST-03972,67,74.01,4749.29,4,24.0,0,4.3,Two year,Mailed check,DSL,No,0,0,1,0
CUST-03973,9,130.94,1208.49,2,1.4,0,6.2,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-03974,19,75.33,1825.86,0,15.0,0,8.2,Two year,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-03975,7,76.99,677.39,2,25.2,0,6.9,One year,Credit card,DSL,No,0,1,1,0
CUST-03976,50,95.95,4585.99,2,21.6,0,7.8,Two year,Mailed check,DSL,No,0,0,1,0
CUST-03977,47,20.0,1322.34,0,22.3,0,6.9,Month-to-month,Bank transfer,DSL,No,0,0,0,0
CUST-03978,72,83.74,5690.5,1,9.8,0,6.3,One year,Credit card,Fiber optic,No,0,0,1,0
CUST-03979,40,76.63,3131.53,2,6.5,1,6.7,Month-to-month,Electronic check,DSL,No,0,0,1,1
CUST-03980,11,119.61,1437.66,3,12.4,0,5.1,One year,Electronic check,Fiber optic,No,0,0,0,0
CUST-03981,33,105.01,3245.05,0,-4.2,0,5.8,Month-to-month,Electronic check,Fiber optic,No,1,1,1,0
CUST-03982,7,46.26,498.22,0,25.8,0,7.0,One year,Credit card,DSL,Yes,0,1,0,0
CUST-03983,49,112.78,5397.75,1,-16.5,0,7.0,Two year,Credit card,None,No,0,0,1,1
CUST-03984,49,70.66,3636.13,3,-0.1,1,8.1,Month-to-month,Credit card,Fiber optic,Yes,0,0,1,0
CUST-03985,62,52.68,2806.26,6,7.4,3,6.6,Month-to-month,Electronic check,DSL,No,1,0,0,0
CUST-03986,25,83.52,2171.74,2,15.5,0,10.0,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-03987,23,72.32,1560.33,1,18.5,1,9.3,Month-to-month,Bank transfer,Fiber optic,No,0,0,1,0
CUST-03988,6,121.08,1013.91,1,31.8,1,6.2,Two year,Bank transfer,Fiber optic,Yes,0,0,1,1
CUST-03989,30,87.54,2615.2,3,9.2,2,7.5,One year,Bank transfer,DSL,No,1,1,0,0
CUST-03990,35,83.76,3243.91,4,-3.5,1,9.3,One year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-03991,55,103.22,5804.0,4,5.7,0,5.9,Two year,Bank transfer,None,No,0,1,0,0
CUST-03992,55,108.6,5941.12,2,2.9,0,5.8,One year,Credit card,Fiber optic,Yes,0,1,1,0
CUST-03993,11,99.94,1296.26,2,16.3,0,9.4,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-03994,21,117.74,2671.05,1,-9.1,2,8.3,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-03995,37,95.04,3634.46,1,5.2,0,9.0,Month-to-month,Mailed check,DSL,Yes,0,1,0,0
CUST-03996,25,82.69,1494.17,0,34.0,1,7.7,Two year,Bank transfer,None,Yes,0,0,0,0
CUST-03997,2,112.7,20.0,1,10.9,1,6.6,Two year,Bank transfer,None,No,0,1,1,1
CUST-03998,61,75.45,4948.48,0,-8.8,0,4.7,Month-to-month,Credit card,DSL,No,1,0,0,0
CUST-03999,53,78.93,3869.3,1,2.6,0,7.3,Month-to-month,Mailed check,Fiber optic,No,0,1,1,0
CUST-04000,38,126.2,5016.22,0,-27.7,0,9.3,One year,Electronic check,DSL,No,0,0,1,0
CUST-04001,23,123.41,3015.04,3,7.1,0,9.3,One year,Electronic check,None,No,0,0,1,0
CUST-04002,61,77.77,4562.53,2,34.4,0,9.0,One year,Credit card,Fiber optic,No,0,1,1,0
CUST-04003,3,65.3,20.0,1,-11.0,0,8.5,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,1,0
CUST-04004,33,118.97,3783.78,3,-15.3,1,10.0,One year,Credit card,DSL,Yes,0,1,1,0
CUST-04005,58,100.41,6343.28,3,-2.5,1,4.3,One year,Bank transfer,DSL,No,0,1,1,0
CUST-04006,69,86.84,5776.14,2,22.7,1,7.5,Month-to-month,Mailed check,Fiber optic,No,0,0,1,0
CUST-04007,19,68.99,1112.25,3,35.3,1,5.4,One year,Electronic check,Fiber optic,No,0,1,1,0
CUST-04008,47,87.29,3853.23,1,15.2,0,9.9,Month-to-month,Mailed check,Fiber optic,Yes,0,1,1,0
CUST-04009,14,77.39,1387.16,0,-12.6,1,6.1,Two year,Credit card,DSL,No,0,0,0,0
CUST-04010,9,59.4,473.87,2,7.6,2,8.9,Two year,Mailed check,Fiber optic,Yes,0,1,0,0
CUST-04011,26,81.61,1965.38,3,36.6,0,6.3,One year,Electronic check,None,No,0,0,1,0
CUST-04012,64,85.43,5820.89,2,3.0,2,7.9,Month-to-month,Bank transfer,DSL,Yes,1,0,0,0
CUST-04013,50,67.49,3519.37,4,10.2,2,6.9,Two year,Electronic check,Fiber optic,No,0,0,1,0
CUST-04014,36,103.31,3489.34,1,11.8,1,7.1,Month-to-month,Credit card,DSL,No,0,1,0,1
CUST-04015,21,114.09,2089.99,2,-16.7,0,7.7,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-04016,11,105.16,1446.3,3,24.0,2,8.8,Month-to-month,Bank transfer,DSL,No,0,0,1,1
CUST-04017,20,70.27,1409.6,1,21.7,1,6.9,Month-to-month,Electronic check,None,No,0,1,0,0
CUST-04018,11,99.16,703.49,1,-23.9,0,8.7,Two year,Credit card,DSL,No,0,1,0,0
CUST-04019,14,80.18,676.74,4,-13.3,0,9.0,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
CUST-04020,50,43.4,1890.99,2,-7.5,0,6.3,One year,Electronic check,DSL,Yes,0,1,0,0
CUST-04021,10,96.84,658.53,3,20.0,1,10.0,One year,Credit card,DSL,Yes,1,0,1,0
CUST-04022,4,82.09,20.0,2,-4.0,2,8.4,One year,Electronic check,Fiber optic,No,0,1,0,0
CUST-04023,40,150.62,5749.92,2,14.4,0,6.3,Month-to-month,Mailed check,DSL,No,0,0,0,1
CUST-04024,21,118.8,2265.03,1,5.1,1,8.2,Month-to-month,Mailed check,Fiber optic,No,0,0,0,1
CUST-04025,33,97.91,3115.36,2,9.1,1,9.0,Two year,Electronic check,DSL,No,0,0,1,0
CUST-04026,11,84.98,1358.01,2,15.9,1,8.2,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,1,1
CUST-04027,16,82.58,1254.57,2,12.4,5,7.5,Month-to-month,Credit card,DSL,Yes,0,0,1,1
CUST-04028,32,49.9,1554.91,0,7.7,0,1.0,One year,Credit card,Fiber optic,No,0,1,1,0
CUST-04029,50,29.31,1592.81,3,13.2,1,5.4,One year,Mailed check,Fiber optic,Yes,0,1,0,0
CUST-04030,30,53.57,1547.77,2,11.5,0,8.3,One year,Bank transfer,Fiber optic,Yes,1,0,1,0
CUST-04031,40,76.66,3166.44,1,4.6,0,5.3,Month-to-month,Bank transfer,DSL,No,1,1,0,1
CUST-04032,38,20.0,830.15,1,1.1,1,8.0,Month-to-month,Electronic check,None,No,1,1,1,0
CUST-04033,20,62.76,1285.85,1,38.1,1,8.7,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,0,0
CUST-04034,21,71.07,2184.09,2,0.9,1,6.9,One year,Mailed check,None,Yes,0,0,0,0
CUST-04035,31,71.97,2458.85,0,29.9,1,3.9,Two year,Mailed check,Fiber optic,Yes,0,0,1,0
